Time,FITB(t),AGN(t),ZBRA(t),ADBE(t),CKFR(t),MEDI(t),TXT(t),CMCSA(t),HON(t),SCH(t),PDCO(t),GDW(t),PHA(t),LXK(t),FISV(t),CTSH(t),GCI(t),VRNT(t),TER(t),PHM(t),APOL(t),ADI(t),CMVT(t),STT(t),SPLS(t),JBL(t),ROH(t),BMY(t),SBUX(t),CAG(t),PHTN(t),FDO(t),HSIC(t),MCD(t),DE(t),FDX(t),WYE(t),BBT(t),COMS(t),INTC(t),ADVP(t),DOW(t),SRCL(t),XRAY(t),BGEN(t),SLM(t),HLYW(t),SYMC(t),CFC(t),ZRAN(t),TUES(t),HOTT(t),BHI(t),GE(t),SUNW(t),CAKE(t),WHR(t),WMI(t),WLP(t),MAY(t),IBM(t),ABT(t),AA(t),PMCS(t),FDRY(t),ECL(t),HRB(t),EXPD(t),LNC(t),SO(t),FLIR(t),NTAP(t),GM(t),ELX(t),PGR(t),AZO(t),BAX(t),BZH(t),AMD(t),AVP(t),UVN(t),ABI(t),LNCR(t),LEN(t),EP(t),MAT(t),DCTM(t),GNSS(t),ABK(t),LLY(t),HI(t),FNM(t),ACAS(t),MOT(t),AIG(t),BRCD(t),PGN(t),AFL(t),EBAY(t),MSFT(t),ADRX(t),TXN(t),INVN(t),FRE(t),JCI(t),ELBO(t),C(t),BMET(t),BBY(t),CB(t),PDLI(t),PX(t),LTD(t),MCHP(t),VRTS(t),MXIM(t),K(t),WBSN(t),MHP(t),PNRA(t),ERTS(t),BCC(t),ACDO(t),PFCB(t),RFMD(t),PG(t),LSCC(t),LLL(t),NCEN(t),COLM(t),SNPS(t),BLS(t),SOTR(t),STJ(t),THQI(t),ICST(t),CERN(t),UPS(t),ICOS(t),MER(t),KBH(t),CHRW(t),MANH(t),TMPW(t),TTWO(t),PLCE(t),UNP(t),BNI(t),SCIO(t),THC(t),EL(t),CMCSK(t),RJR(t),KRB(t),SGP(t),AEP(t),ESRX(t),GS(t),IMN(t),AMZN(t),CTX(t),RGLD(t),CNXT(t),LEA(t),MHK(t),USAI(t),CVC(t),SMTC(t),CYTC(t),SEPR(t),CTAS(t),WY(t),ED(t),ONE(t),DGX(t),JCP(t),PNC(t),PCAR(t),DPMI(t),APA(t),WAG(t),FON(t),APC(t),LMT(t),CL(t),CDWC(t),BJS(t),G(t),GILD(t),ITW(t),JDSU(t),XMSR(t),XOM(t),LEH(t),COP(t),SEBL(t),AVY(t),SBC(t),JNJ(t),NKE(t),BUD(t),EDS(t),WFC(t),LAMR(t),LIZ(t),AMTD(t),HAL(t),PFE(t),NVDA(t),BAC(t),SLAB(t),TLAB(t),XLNX(t),AMGN(t),AAPL(t),SWKS(t),FHCC(t),MOVI(t),VXGN(t),MUR(t),EFX(t),ISSX(t),COCO(t),LSI(t),OMC(t),OVER(t),IVGN(t),QLGC(t),HNZ(t),ITWO(t),APCC(t),KSS(t),IMCL(t),NEM(t),IRF(t),BOW(t),ALTR(t),NOC(t),JBHT(t),ATVI(t),CVX(t),JPM(t),DISH(t),CHS(t),CSCO(t),FRX(t),OSIP(t),SAFC(t),YUM(t),AT(t)
143000,4.745743565547395e-07,-3.971765172206217e-09,-5.71341899416946e-08,0,3.337875298797359e-06,0,-6.916606418360822e-07,-8.739881657042156e-08,0,0,4.3442188369367064e-07,6.390007454555191e-07,1.2649106710391974e-07,0.0,6.684991675409119e-08,0,-8.618624664097847e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143100,0.0,-7.44109281868011e-08,1.6884173517643582e-08,0.0,-3.3567608247907184e-06,-5.190217189932453e-22,6.139120882579164e-22,-2.2119375274820457e-07,0,1.0271444166433042e-06,-6.413314720765586e-08,5.880780190336191e-07,-3.944682681025514e-08,2.1041839724671384e-08,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143200,0.0,0.0,0,0,-2.861358272710087e-06,-1.3168536060272263e-21,0.0,-1.7066850068783243e-07,1.9724262433383702e-07,4.898049856986523e-07,7.770412806695012e-07,-3.5658319450136046e-08,-1.1165305413564205e-07,4.705776515829687e-08,0.0,1.2442550442529415e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143300,0.0,1.8411099358004123e-07,-7.732905796602098e-08,0,-1.200627182260155e-06,0,-6.787898758775657e-08,-1.2358320105580374e-07,1.2146920149798187e-07,3.4861172726313556e-07,8.313274225990008e-08,1.1847908365105556e-07,-2.9839983526115017e-07,-1.6031930356143118e-09,0.0,1.1777511371204175e-07,-2.1320763160657525e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143400,8.406583402094179e-08,2.0006111682270745e-22,1.4277679407205273e-07,-1.6246798925287058e-07,0.0,0,3.142480066946218e-07,0.0,3.281099096085323e-07,1.8871742576956686e-08,-9.789043584890391e-07,8.63090601649236e-08,-3.6457807268032296e-08,0.0,0.0,-5.694515657890456e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143500,3.4971576530542846e-08,0,7.866104392887062e-09,0.0,2.6115106099488003e-06,0,-1.1481476437954796e-07,3.833876071633124e-23,-7.960314774662835e-08,0.0,-8.887665305823068e-09,1.257486839096228e-07,-2.5424853013839714e-07,-2.420996832771722e-07,6.2647013085789e-07,2.568026124367947e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143600,-4.242552931342342e-09,1.6893117202243894e-07,-4.874516022621762e-09,0,5.069264987455933e-07,0,0,-1.4054426277757949e-08,0,3.301451874918686e-07,-6.167448800535388e-07,-3.896800973919452e-08,0.0,0.0,5.956500130434019e-07,7.671714446552239e-07,3.9173716227908034e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143700,0,8.536898949736255e-24,-1.026034003183909e-07,0,-7.951110264747564e-08,0,0,0.0,-4.82221648419878e-07,-5.736552542729295e-07,0.0,-3.667738320769325e-08,0.0,-1.6575716270474734e-08,0.0,6.895791575053605e-08,2.8508181139195244e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143800,0,0,-8.067005864184921e-08,-1.3570739985269783e-07,-7.583726981372695e-07,-1.6825429167589573e-08,-7.871468360991193e-09,0,0.0,3.224895020413694e-07,-3.1414637345721813e-07,-3.3201144637264793e-07,5.083220887375684e-07,1.7209375067834128e-07,5.046936345940198e-07,-6.126908991057136e-07,-2.014673027016169e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143900,0.0,0,1.539700459200032e-07,6.916002285864899e-07,-3.4968704327062176e-07,0,0,0.0,0.0,1.473729146643878e-06,1.8293958498973495e-08,5.21811126694365e-07,0,6.509327469197542e-09,9.53723474009195e-07,6.417715400173126e-07,2.898531758369885e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144000,1.05386398385405e-08,0,-1.590030005167592e-07,0.0,-7.943659859278637e-08,6.951705848984556e-08,1.8869471296743135e-07,0,0.0,2.8429859474967807e-06,4.4485946341664914e-07,1.1619424074042216e-08,-1.0811987124534526e-08,6.850997539473927e-07,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144100,1.479271784878478e-22,-6.229267166128177e-08,0.0,0.0,-3.7412023852182903e-07,1.1072839345226644e-06,-4.048772249209819e-09,0,0.0,-4.387669870371501e-06,-7.475500412332959e-07,3.238712771880121e-07,3.641376505615926e-08,-8.384194707794956e-07,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144200,0.0,1.3448848317360244e-09,-3.931071662834286e-08,0.0,-1.2700303680248572e-06,5.565736003499603e-09,3.5072939526057676e-08,0.0,0,-7.157532364408981e-07,7.519784607443561e-08,2.6538784369880667e-09,-8.509108307824941e-08,6.608183140749503e-07,-5.6159740709778515e-08,-5.588704904618861e-08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144300,9.614661843543964e-08,-4.565158449285248e-08,-2.742785356673856e-07,0.0,3.784546484589718e-08,-7.971208994425228e-07,0.0,-1.0276559973870348e-21,0,-9.808115043107256e-07,4.235209957228318e-08,4.948722155322163e-08,8.196729892369146e-08,0.0,0.0,0.0,9.324108271482861e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144400,0.0,-8.681156972220402e-08,0.0,1.3711810608222888e-07,-8.409879762180059e-07,1.4333040290271684e-08,1.8011646893109223e-07,0,0.0,-1.3194040414407373e-06,2.4885207878057088e-08,-1.7487563597892072e-07,-4.143913864836253e-08,0.0,0,2.3890958297262864e-07,-3.0237012905844503e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144500,0.0,-3.3569542747726474e-07,6.391341398930829e-09,0.0,-6.4251163029333e-08,8.536120554450382e-08,1.8563379111575415e-06,9.007759933521028e-09,0.0,9.213433049644847e-07,-7.906502358022322e-07,1.346708787875012e-08,9.658942006985538e-08,0.0,2.151042593245975e-08,-6.981867071600386e-07,-5.376790313050799e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144600,-3.533292309079003e-07,-4.567813063451364e-08,2.0448464586319663e-06,-8.317009197233721e-08,-3.424690016490734e-07,-6.252007675236478e-08,-3.011595322202077e-09,0,1.094101588142957e-06,-1.6135322517888163e-07,6.166135472756178e-08,1.5395323215652975e-07,9.732501478348056e-08,1.540163081508016e-09,0.0,1.427682534505941e-08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144700,1.8272715619626127e-07,0.0,-2.47788711418137e-06,-4.617918973335972e-08,-3.0767744065152734e-08,0.0,1.1850942929649492e-07,0,-5.960201605155741e-07,1.6100991849596246e-07,1.076158969244782e-06,4.075073308242815e-09,-4.2189805539606306e-08,6.608516094331585e-08,0.0,-1.8370224253608825e-08,5.24043687502061e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144800,7.998426379534121e-07,-7.4098944518846716e-09,0.0,0.0,1.1128077669955955e-07,-2.2836054115162465e-08,0,0.0,0.0,2.9473704916035387e-07,0,1.3772080413513974e-08,1.3553260787535882e-07,-1.7767457834493213e-08,0.0,3.2221108463218334e-07,-3.7533032437744886e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144900,7.735898082188055e-08,-2.725570659259655e-07,-1.5217796511019598e-07,0.0,0.0,0.0,-6.921232540155822e-08,-1.513011465129035e-08,0.0,-1.4156252449975184e-06,0.0,-3.1956754612414405e-07,1.203831157985293e-07,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145000,0.0,-3.598857459771761e-07,0,0.0,0.0,0,-8.253056643877662e-07,2.1645156012315018e-08,-3.784536622928965e-07,-2.9828743259933156e-07,0,-6.462492067068664e-08,0,-4.538916514337348e-07,-2.279434185754546e-23,0.0,-2.909595533020244e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145100,4.60604451607268e-07,-1.9941645162147814e-07,-2.1965539614104787e-07,9.368078605158233e-08,-2.0862626656328194e-08,0,7.053578315154984e-07,2.1595347809243063e-07,0.0,6.524831715598782e-07,1.0551285410290176e-06,1.3082171371901996e-08,7.008377940550522e-08,-2.275278652759585e-09,-7.404457111517774e-08,0.0,8.158214396983455e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145200,0.0,2.5245365357517128e-08,6.443521351079828e-09,-4.89158407030116e-07,1.1606508029612052e-06,0,0,0,-3.7272671161973473e-06,0.0,2.5007183021037327e-07,0.0,7.262532496432666e-08,-7.006608605067476e-07,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145300,0.0,-2.5784223169577015e-07,-3.3512129492647334e-07,-9.194797836784628e-08,1.7235013591806623e-08,0.0,0,3.069519864018892e-08,0.0,0,0,1.004104554437434e-07,-2.930462137069878e-22,-5.306401852871238e-07,0.0,0,-4.546003229099732e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145400,3.650515561197732e-08,7.387465556542416e-07,-4.59845754255985e-07,1.6997888238097186e-06,-1.0629296902098457e-07,0,0.0,-1.5576698522711195e-07,3.190539370258287e-07,0.0,0.0,1.0328534874291364e-08,-1.1736609662792236e-07,1.0493150087436027e-06,1.4846037499803502e-07,0,1.3696600409000744e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145500,-6.198824908642056e-08,0,1.1492807672631922e-06,-4.253678071442705e-07,-1.0078201067995787e-07,-5.706808037746286e-08,1.1086956801844164e-07,-4.35067139522132e-08,7.067223024450637e-07,2.5990104703269524e-07,0.0,-6.360524595366067e-10,4.525305194682119e-10,4.730462198945214e-09,-9.74039977520361e-07,1.7114299342791302e-08,-1.067021212789416e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145600,9.34836720022767e-08,0,4.08000144476136e-07,2.1524509294727253e-07,0,1.6452783170597275e-08,0,-2.765654485056545e-07,0,0.0,5.4304309103534216e-09,0,0,-1.147918400380157e-07,-3.8941476546045915e-07,-1.4646452124422476e-07,-1.3086844334674947e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145700,4.827063305179072e-08,0.0,-2.641939824806336e-07,4.1339925301757914e-08,1.8327497340375365e-06,-2.5829351093583773e-07,-4.516182338466769e-09,1.6212907519701754e-08,0,0.0,-1.118113851839583e-07,0.0,-5.87381760933706e-07,-5.427151656593489e-08,-5.3970912220162245e-08,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145800,-9.229588163093385e-23,0.0,2.0722927205576883e-09,-4.232622132030191e-08,-1.6415352845696423e-07,-2.9192883083990392e-08,4.3452795531544434e-07,1.099389872705619e-06,4.43092609698591e-07,2.964539679003085e-07,0.0,0.0,0,9.408548743102275e-08,-4.864652801818901e-07,0.0,1.665842715326391e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145900,0,0.0,-9.624797302050641e-08,4.022508229240015e-09,0.0,7.85925771038324e-08,8.205197404213135e-08,0.0,0,0.0,-3.20619170116427e-07,0.0,0,-7.120546479975268e-08,2.789426548779719e-07,0,5.1878316758460576e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150000,0,0.0,2.7241858237640243e-08,0,-8.373503300158458e-08,-4.44090512581764e-08,1.3683614194309886e-08,-5.649304370067409e-07,0,2.715056589324148e-07,-5.679247673737817e-06,1.1859619816666525e-09,0,-6.176913912415203e-07,-4.798599260888001e-07,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150100,-1.8937831137205706e-07,-2.414058189667989e-07,-6.165889976466246e-07,0,4.796330040278607e-07,-6.625294529825903e-08,0,-1.3413016376729834e-06,0,-3.652230216965128e-07,-2.9529206606494257e-08,4.479424650558157e-08,1.2369626230345312e-07,-4.267672996133599e-07,0,-4.2702421538686495e-07,4.417112452721701e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
